   18	    9.843634 
   18	    9.768492 
   18	    9.884205 
   18	    9.807716 
   18	    9.792696 
   18	    9.790788 
   18	    9.876971 
   18	    9.858614 
   18	    9.826961 
   18	    9.729891 
   18	    9.806839 
   18	    9.821737 
   18	    9.850053 
   18	    9.820012 
   20	    11.926062 
   20	    11.891868 
   20	    11.930991 
   20	    11.835267 
   20	    11.978317 
   20	    11.840675 
   20	    11.885613 
   20	    11.937031 
   20	    11.941521 
   20	    11.914103 
   20	    11.968347 
   20	    11.876216 
   20	    12.090581 
   20	    11.968153 
   20	    11.831716 
   20	    11.934419 
   20	    11.991306 
   20	    11.886971 
   20	    11.938980 
   20	    11.888287 
   20	    11.880583 
   20	    11.872165 
   20	    11.931419 
   20	    11.891358 
   20	    11.938950 
   20	    11.918389 
   20	    11.988429 
   20	    11.757849 
   20	    11.805829 
   20	    11.938439 
   22	    14.579841 
   22	    14.532076 
   22	    14.777574 
   22	    14.548698 
   22	    14.488342 
   22	    14.531117 
   22	    14.560902 
   22	    14.734697 
   22	    14.643391 
   22	    14.596147 
   22	    14.725472 
   22	    14.637779 
   22	    14.497046 
   22	    14.550964 
   22	    14.599576 
   22	    14.484709 
   22	    14.604637 
   22	    14.601729 
   22	    14.644677 
   22	    14.597014 
   22	    14.656942 
   22	    14.786594 
   22	    14.614718 
   22	    14.644238 
   22	    14.628177 
   22	    14.599514 
   22	    14.469495 
   22	    14.692932 
   22	    14.582617 
   22	    14.786094 
   24	    18.470424 
   24	    18.479607 
   24	    18.204182 
   24	    18.645432 
   24	    18.446495 
   24	    18.388557 
   24	    18.389853 
   24	    18.426271 
   24	    18.642606 
   24	    18.273405 
   24	    18.418465 
   24	    18.556607 
   24	    18.460934 
   24	    18.370823 
   24	    18.622902 
   24	    18.615820 
   24	    18.570892 
   24	    18.400914 
   24	    18.397190 
   24	    18.565321 
   24	    18.153845 
   24	    18.480097 
   24	    18.412884 
   24	    18.442444 
   24	    18.343078 
   24	    18.365813 
   24	    18.219498 
   24	    18.486964 
   24	    18.230202 
   24	    18.593545 
   26	    24.782125 
   26	    24.997847 
   26	    24.806400 
   26	    24.619432 
   26	    24.456414 
   26	    24.569096 
   26	    24.761686 
   26	    24.711401 
   26	    24.969898 
   26	    24.981123 
   26	    24.558229 
   26	    24.639759 
   26	    24.612963 
   26	    24.380731 
   26	    24.579984 
   26	    25.052387 
   26	    24.745084 
   26	    24.851512 
   26	    24.643198 
   26	    24.931776 
   26	    24.749176 
   26	    24.611259 
   26	    24.908185 
   26	    24.738054 
   26	    25.002306 
   26	    24.715187 
   26	    24.856308 
   26	    24.781145 
   26	    24.895358 
   26	    24.704381 
   28	    30.383108 
   28	    30.225202 
   28	    30.077285 
   28	    30.727523 
   28	    30.701962 
   28	    30.725013 
   28	    31.187672 
   28	    31.327395 
   28	    30.130417 
   28	    30.722554 
   28	    30.712299 
   28	    30.182876 
   28	    31.112407 
   28	    30.321578 
   28	    30.192825 
   28	    29.916480 
   28	    30.112846 
   28	    30.109060 
   28	    31.540658 
   28	    30.478720 
   28	    30.259150 
   28	    30.766206 
   28	    30.289926 
   28	    31.132499 
   28	    30.402037 
   28	    31.423200 
   28	    31.121846 
   28	    30.266997 
   28	    31.456495 
   28	    30.400792 
   30	    45.356394 
   30	    43.597035 
   30	    43.525066 
   30	    43.222539 
   30	    43.437842 
   30	    43.773727 
   30	    43.457352 
   30	    43.958388 
   30	    45.088550 
   30	    42.991888 
   30	    44.008735 
   30	    34.788135 
   30	    44.333905 
   30	    43.850012 
   30	    44.059499 
   30	    44.117029 
   30	    43.318966 
   30	    43.723503 
   30	    43.369047 
   30	    43.470924 
   30	    43.906358 
   30	    43.659616 
   30	    44.323109 
   30	    44.065734 
   30	    43.709401 
   30	    44.660595 
   30	    30.857297 
   30	    43.763298 
   30	    43.075387 
   30	    43.415730 
   30	    44.198018 
   30	    44.288130 
   30	    43.340935 
   30	    44.288834 
   30	    44.029938 
   30	    43.392955 
   30	    43.869542 
   30	    44.262661 
   30	    35.856899 
   30	    44.111601 
   30	    43.415343 
   30	    45.037408 
   30	    43.999531 
   30	    43.968970 
   30	    42.884634 
   30	    43.977266 
   30	    44.117601 
   30	    43.604453 
   30	    42.933470 
   30	    43.467169 
   30	    44.145590 
   30	    43.771278 
   30	    44.184906 
   30	    43.728329 
   30	    44.012796 
   30	    44.474067 
   30	    43.915521 
   30	    44.376496 
   30	    43.487699 
   30	    44.644963 
   29	    36.927164 
   29	    34.801992 
   29	    34.697054 
   29	    34.241987 
   29	    34.521566 
   29	    34.920062 
   29	    34.486607 
   29	    34.818522 
   29	    34.423210 
   29	    34.867022 
   29	    34.295497 
   29	    34.798471 
   29	    35.662748 
   29	    34.853991 
   29	    35.087652 
   29	    34.523403 
   29	    37.791859 
   29	    34.717105 
   29	    34.573637 
   29	    34.286211 
   29	    35.141652 
   29	    35.062775 
   29	    34.150478 
   29	    33.779094 
   29	    34.423057 
   29	    32.714727 
   29	    34.101223 
   29	    34.560617 
   29	    34.760033 
   29	    34.808369 
